"gene","ensembl_gene_id","entrezgene_id"
"DCTN1","ENSG00000204843",1639
"DCTN1-AS1","ENSG00000237737",100189589
"DCTN2","ENSG00000175203",10540
"DCTN3","ENSG00000137100",11258
"DCTN4","ENSG00000132912",51164
"DCTN5","ENSG00000166847",84516
"DCTN6","ENSG00000104671",10671
"DCTPP1","ENSG00000179958",79077
"DCUN1D1","ENSG00000043093",54165
"DCUN1D2","ENSG00000150401",55208
"DCUN1D3","ENSG00000188215",123879
"DCUN1D4","ENSG00000109184",23142
"DCUN1D5","ENSG00000137692",84259
"DCX","ENSG00000077279",1641
"DCXR","ENSG00000169738",51181
"DCXR-DT","ENSG00000264569",NA
"DDA1","ENSG00000130311",79016
"DDAH1","ENSG00000153904",23576
"DDAH2","ENSG00000227317",23564
"DDAH2","ENSG00000228128",23564
"DDAH2","ENSG00000225635",23564
"DDAH2","ENSG00000206395",23564
"DDAH2","ENSG00000233076",23564
"DDAH2","ENSG00000213722",23564
"DDAH2","ENSG00000226634",23564
"DDB1","ENSG00000167986",1642
"DDB2","ENSG00000134574",1643
"DDC","ENSG00000132437",1644
"DDC-AS1","ENSG00000226122",100129427
"DDHD1","ENSG00000100523",80821
"DDHD1-DT","ENSG00000258731",101927620
"DDHD2","ENSG00000085788",23259
"DDI1","ENSG00000170967",414301
"DDI2","ENSG00000197312",84301
"DDIAS","ENSG00000165490",220042
"DDIT3","ENSG00000175197",1649
"DDIT4","ENSG00000168209",54541
"DDIT4L","ENSG00000145358",115265
"DDIT4L-AS1","ENSG00000249710",101929353
"DDN","ENSG00000181418",23109
"DDN-AS1","ENSG00000257913",NA
"DDO","ENSG00000203797",8528
"DDOST","ENSG00000244038",1650
"DDR1","ENSG00000223680",780
"DDR1","ENSG00000234078",780
"DDR1","ENSG00000230456",780
"DDR1","ENSG00000215522",780
"DDR1","ENSG00000137332",780
"DDR1","ENSG00000229767",780
"DDR1","ENSG00000204580",780
"DDR2","ENSG00000162733",4921
"DDRGK1","ENSG00000198171",65992
"DDT","ENSG00000099977",1652
"DDT","ENSG00000099977",100037417
"DDT","ENSG00000275003",1652
"DDT","ENSG00000275003",100037417
"DDTL","ENSG00000099974",100037417
"DDTL","ENSG00000275758",100037417
"DDX1","ENSG00000079785",1653
"DDX10","ENSG00000178105",1662
"DDX11","ENSG00000013573",1663
"DDX11-AS1","ENSG00000245614",100506660
"DDX17","ENSG00000100201",10521
"DDX18","ENSG00000088205",8886
"DDX19A","ENSG00000168872",55308
"DDX19A-DT","ENSG00000261777",100506083
"DDX19B","ENSG00000157349",11269
"DDX20","ENSG00000064703",11218
"DDX21","ENSG00000165732",9188
"DDX23","ENSG00000174243",9416
"DDX24","ENSG00000273761",57062
"DDX24","ENSG00000089737",57062
"DDX25","ENSG00000109832",29118
"DDX27","ENSG00000124228",55661
"DDX28","ENSG00000182810",55794
"DDX31","ENSG00000125485",64794
"DDX39A","ENSG00000123136",10212
"DDX39B","ENSG00000229496",7919
"DDX39B","ENSG00000225859",7919
"DDX39B","ENSG00000215425",7919
"DDX39B","ENSG00000235439",7919
"DDX39B","ENSG00000225073",7919
"DDX39B","ENSG00000230624",7919
"DDX39B","ENSG00000237889",7919
"DDX39B","ENSG00000198563",7919
"DDX39B-AS1","ENSG00000234006",NA
"DDX39B-AS1","ENSG00000231647",NA
"DDX39B-AS1","ENSG00000236019",NA
"DDX39B-AS1","ENSG00000232256",NA
"DDX39B-AS1","ENSG00000238071",NA
"DDX39B-AS1","ENSG00000234082",NA
"DDX39B-AS1","ENSG00000228245",NA
"DDX3X","ENSG00000215301",1654
"DDX3Y","ENSG00000067048",8653
"DDX4","ENSG00000152670",54514
"DDX41","ENSG00000183258",51428
"DDX42","ENSG00000198231",11325
"DDX43","ENSG00000080007",55510
"DDX46","ENSG00000145833",9879
"DDX47","ENSG00000213782",51202
"DDX49","ENSG00000105671",54555
"DDX5","ENSG00000108654",1655
"DDX50","ENSG00000107625",79009
"DDX51","ENSG00000288503",317781
"DDX51","ENSG00000185163",317781
"DDX52","ENSG00000277594",11056
"DDX52","ENSG00000278053",11056
"DDX53","ENSG00000184735",168400
"DDX54","ENSG00000123064",79039
"DDX55","ENSG00000111364",57696
"DDX56","ENSG00000136271",54606
"DDX59","ENSG00000118197",83479
"DDX59-AS1","ENSG00000260088",101929224
"DDX6","ENSG00000110367",1656
"DDX60","ENSG00000137628",55601
"DDX60L","ENSG00000181381",91351
"DEAF1","ENSG00000177030",10522
"DEAF1","ENSG00000282712",10522
"DECR1","ENSG00000104325",1666
"DECR2","ENSG00000274296",26063
"DECR2","ENSG00000242612",26063
"DEDD","ENSG00000158796",9191
"DEDD2","ENSG00000160570",162989
"DEF6","ENSG00000023892",50619
"DEF8","ENSG00000140995",54849
"DEFA1","ENSG00000206047",1667
"DEFA1","ENSG00000284983",1667
"DEFA10P","ENSG00000285475",449493
"DEFA10P","ENSG00000233531",449493
"DEFA1B","ENSG00000240247",728358
"DEFA1B","ENSG00000285176",728358
"DEFA3","ENSG00000239839",1668
"DEFA3","ENSG00000284835",1668
"DEFA4","ENSG00000285318",1669
"DEFA4","ENSG00000164821",1669
"DEFA5","ENSG00000164816",1670
"DEFA5","ENSG00000285251",1670
"DEFA6","ENSG00000285136",1671
"DEFA6","ENSG00000164822",1671
"DEFA8P","ENSG00000223629",449491
"DEFA8P","ENSG00000284863",449491
"DEFA9P","ENSG00000233238",449492
"DEFA9P","ENSG00000284789",449492
"DEFB1","ENSG00000284881",1672
"DEFB1","ENSG00000164825",1672
"DEFB103A","ENSG00000284978",55894
"DEFB103A","ENSG00000284978",414325
"DEFB103A","ENSG00000176797",55894
"DEFB103A","ENSG00000176797",414325
"DEFB103B","ENSG00000177243",414325
"DEFB103B","ENSG00000177243",55894
"DEFB103B","ENSG00000273641",414325
"DEFB103B","ENSG00000273641",55894
"DEFB103B","ENSG00000285376",414325
"DEFB103B","ENSG00000285376",55894
"DEFB104A","ENSG00000176782",503618
"DEFB104A","ENSG00000176782",140596
"DEFB104A","ENSG00000285356",503618
"DEFB104A","ENSG00000285356",140596
"DEFB104B","ENSG00000177023",503618
"DEFB104B","ENSG00000177023",140596
"DEFB104B","ENSG00000285034",503618
"DEFB104B","ENSG00000285034",140596
"DEFB104B","ENSG00000277006",503618
"DEFB104B","ENSG00000277006",140596
"DEFB105A","ENSG00000285411",504180
"DEFB105A","ENSG00000285411",245908
"DEFB105A","ENSG00000186562",504180
"DEFB105A","ENSG00000186562",245908
"DEFB105B","ENSG00000285015",504180
"DEFB105B","ENSG00000285015",245908
"DEFB105B","ENSG00000274729",504180
"DEFB105B","ENSG00000274729",245908
"DEFB105B","ENSG00000186599",504180
"DEFB105B","ENSG00000186599",245908
"DEFB106A","ENSG00000186579",245909
"DEFB106A","ENSG00000186579",503841
"DEFB106A","ENSG00000284937",245909
"DEFB106A","ENSG00000284937",503841
"DEFB106B","ENSG00000275794",503841
"DEFB106B","ENSG00000275794",245909
"DEFB106B","ENSG00000187082",503841
"DEFB106B","ENSG00000187082",245909
"DEFB106B","ENSG00000285617",503841
"DEFB106B","ENSG00000285617",245909
"DEFB107A","ENSG00000285432",503614
"DEFB107A","ENSG00000285432",245910
"DEFB107A","ENSG00000186572",503614
"DEFB107A","ENSG00000186572",245910
"DEFB107B","ENSG00000198129",245910
"DEFB107B","ENSG00000198129",503614
"DEFB107B","ENSG00000284979",245910
"DEFB107B","ENSG00000284979",503614
"DEFB107B","ENSG00000277530",245910
"DEFB107B","ENSG00000277530",503614
"DEFB108B","ENSG00000184276",245911
"DEFB109B","ENSG00000284851",641517
"DEFB109B","ENSG00000206034",641517
"DEFB109D","ENSG00000284926",NA
"DEFB109D","ENSG00000254866",NA
"DEFB110","ENSG00000203970",245913
"DEFB112","ENSG00000180872",245915
"DEFB113","ENSG00000214642",245927
"DEFB114","ENSG00000177684",245928
"DEFB115","ENSG00000215547",245929
"DEFB116","ENSG00000215545",245930
"DEFB118","ENSG00000131068",117285
"DEFB119","ENSG00000180483",245932
"DEFB121","ENSG00000204548",245934
"DEFB122","ENSG00000204547",245935
"DEFB122","ENSG00000290996",245935
"DEFB123","ENSG00000180424",245936
"DEFB124","ENSG00000180383",245937
"DEFB125","ENSG00000178591",245938
"DEFB126","ENSG00000125788",81623
"DEFB127","ENSG00000088782",140850
"DEFB128","ENSG00000185982",245939
"DEFB129","ENSG00000125903",140881
"DEFB130A","ENSG00000232948",245940
"DEFB130B","ENSG00000233050",100133267
"DEFB130B","ENSG00000233050",245940
"DEFB130B","ENSG00000285249",100133267
"DEFB130B","ENSG00000285249",245940
"DEFB131A","ENSG00000186146",644414
"DEFB131B","ENSG00000225805",100129216
"DEFB132","ENSG00000186458",400830
"DEFB133","ENSG00000214643",403339
"DEFB134","ENSG00000284754",613211
"DEFB134","ENSG00000205882",613211
"DEFB135","ENSG00000285365",613209
"DEFB135","ENSG00000205883",613209
"DEFB136","ENSG00000285087",613210
"DEFB136","ENSG00000205884",613210
"DEFB4A","ENSG00000171711",100289462
"DEFB4A","ENSG00000171711",1673
"DEFB4A","ENSG00000285181",100289462
"DEFB4A","ENSG00000285181",1673
"DEFB4B","ENSG00000275444",100289462
"DEFB4B","ENSG00000275444",1673
"DEFB4B","ENSG00000285433",100289462
"DEFB4B","ENSG00000285433",1673
"DEFB4B","ENSG00000177257",100289462
"DEFB4B","ENSG00000177257",1673
"DEGS1","ENSG00000143753",8560
"DEGS2","ENSG00000168350",123099
"DEK","ENSG00000124795",7913
"DELE1","ENSG00000081791",9812
"DENND10","ENSG00000119979",404636
"DENND11","ENSG00000262599",57189
"DENND11","ENSG00000257093",57189
"DENND1A","ENSG00000119522",57706
"DENND1B","ENSG00000213047",163486
"DENND1C","ENSG00000205744",79958
"DENND2A","ENSG00000146966",27147
"DENND2B","ENSG00000166444",6764
"DENND2C","ENSG00000175984",163259
"DENND2D","ENSG00000162777",79961
"DENND3","ENSG00000105339",22898
"DENND4A","ENSG00000174485",10260
"DENND4B","ENSG00000198837",9909
"DENND4C","ENSG00000137145",55667
"DENND5A","ENSG00000184014",23258
"DENND5B","ENSG00000170456",160518
"DENND5B-AS1","ENSG00000255867",100874249
"DENND6A","ENSG00000174839",201627
"DENND6A-DT","ENSG00000241933",101929159
"DENND6B","ENSG00000205593",414918
"DENR","ENSG00000139726",8562
"DEPDC1","ENSG00000024526",55635
"DEPDC1-AS1","ENSG00000234264",101927220
"DEPDC1B","ENSG00000035499",55789
"DEPDC4","ENSG00000166153",120863
"DEPDC5","ENSG00000100150",9681
"DEPDC7","ENSG00000121690",91614
"DEPP1","ENSG00000165507",11067
"DEPTOR","ENSG00000155792",64798
"DERA","ENSG00000023697",51071
"DERL1","ENSG00000136986",79139
"DERL2","ENSG00000072849",51009
"DERL3","ENSG00000099958",91319
"DERL3","ENSG00000274437",91319
"DERPC","ENSG00000286140",NA
"DES","ENSG00000175084",1674
"DESI1","ENSG00000100418",27351
"DESI2","ENSG00000121644",51029
"DET1","ENSG00000140543",55070
"DEUP1","ENSG00000165325",159989
"DEXI","ENSG00000182108",28955
"DFFA","ENSG00000160049",1676
"DFFB","ENSG00000169598",1677
"DGAT1","ENSG00000285482",8694
"DGAT1","ENSG00000185000",8694
"DGAT2","ENSG00000062282",84649
"DGAT2-DT","ENSG00000247867",283214
"DGAT2L6","ENSG00000184210",347516
"DGCR11","ENSG00000273311",25786
"DGCR2","ENSG00000070413",9993
"DGCR5","ENSG00000273032",26220
"DGCR6","ENSG00000183628",8214
"DGCR6L","ENSG00000128185",85359
"DGCR8","ENSG00000128191",54487
"DGKA","ENSG00000065357",1606
"DGKB","ENSG00000136267",1607
"DGKD","ENSG00000077044",8527
"DGKE","ENSG00000153933",8526
"DGKG","ENSG00000058866",1608
"DGKH","ENSG00000102780",160851
"DGKI","ENSG00000157680",9162
"DGKK","ENSG00000274588",139189
"DGKQ","ENSG00000145214",1609
"DGKZ","ENSG00000149091",8525
"DGLUCY","ENSG00000133943",80017
"DGUOK","ENSG00000114956",1716
"DHCR24","ENSG00000116133",1718
"DHCR7","ENSG00000172893",1717
"DHDDS","ENSG00000117682",79947
"DHDH","ENSG00000104808",27294
"DHFR","ENSG00000228716",1719
"DHFR2","ENSG00000178700",200895
"DHH","ENSG00000139549",50846
"DHODH","ENSG00000102967",1723
"DHPS","ENSG00000095059",1725
"DHRS1","ENSG00000284868",115817
"DHRS1","ENSG00000157379",115817
"DHRS11","ENSG00000275397",79154
"DHRS11","ENSG00000278535",79154
"DHRS12","ENSG00000102796",79758
"DHRS13","ENSG00000167536",147015
"DHRS2","ENSG00000100867",10202
"DHRS3","ENSG00000162496",9249
"DHRS4","ENSG00000157326",10901
"DHRS4","ENSG00000284807",10901
"DHRS4-AS1","ENSG00000285282",55449
"DHRS4-AS1","ENSG00000215256",55449
"DHRS4L2","ENSG00000187630",317749
"DHRS7","ENSG00000100612",51635
"DHRS7B","ENSG00000109016",25979
"DHRS7C","ENSG00000184544",201140
"DHRS9","ENSG00000073737",10170
"DHRSX","ENSG00000169084",207063
"DHRSX","ENSG00000292338",207063
"DHTKD1","ENSG00000181192",55526
"DHX15","ENSG00000109606",1665
"DHX16","ENSG00000206486",8449
"DHX16","ENSG00000226171",8449
"DHX16","ENSG00000233418",8449
"DHX16","ENSG00000204560",8449
"DHX16","ENSG00000231377",8449
"DHX16","ENSG00000233561",8449
"DHX16","ENSG00000233049",8449
"DHX16","ENSG00000227222",8449
"DHX29","ENSG00000067248",54505
"DHX30","ENSG00000132153",22907
"DHX32","ENSG00000089876",55760
"DHX33","ENSG00000005100",56919
"DHX33-DT","ENSG00000262099",NA
"DHX34","ENSG00000134815",9704
"DHX35","ENSG00000101452",60625
"DHX36","ENSG00000281763",170506
"DHX36","ENSG00000174953",170506
"DHX37","ENSG00000150990",57647
"DHX38","ENSG00000140829",9785
"DHX40","ENSG00000108406",79665
"DHX57","ENSG00000163214",90957
"DHX58","ENSG00000108771",79132
"DHX8","ENSG00000067596",1659
"DHX9","ENSG00000135829",1660
"DIABLO","ENSG00000184047",56616
"DIAPH1","ENSG00000131504",1729
"DIAPH1-AS1","ENSG00000246422",100505658
"DIAPH2","ENSG00000147202",1730
"DIAPH2-AS1","ENSG00000236256",NA
"DIAPH3","ENSG00000139734",81624
"DIAPH3-AS1","ENSG00000227528",100874195
"DICER1","ENSG00000100697",23405
"DICER1-AS1","ENSG00000235706",400242
"DIDO1","ENSG00000101191",11083
"DIMT1","ENSG00000086189",27292
"DINOL","ENSG00000285244",NA
"DIO1","ENSG00000211452",1733
"DIO2","ENSG00000211448",1734
"DIO2-AS1","ENSG00000258766",100628307
"DIO3","ENSG00000197406",1735
"DIO3OS","ENSG00000258498",64150
"DIP2A","ENSG00000160305",23181
"DIP2A-IT1","ENSG00000223692",100862692
"DIP2B","ENSG00000066084",57609
"DIP2C","ENSG00000151240",22982
"DIP2C-AS1","ENSG00000180525",NA
"DIPK1A","ENSG00000154511",388650
"DIPK1B","ENSG00000165716",138311
"DIPK1C","ENSG00000187773",125704
"DIPK2A","ENSG00000181744",205428
"DIPK2B","ENSG00000147113",79742
"DIRAS1","ENSG00000176490",148252
"DIRAS2","ENSG00000165023",54769
"DIRAS3","ENSG00000162595",9077
"DIS3","ENSG00000083520",22894
"DIS3L","ENSG00000166938",115752
"DIS3L2","ENSG00000144535",129563
"DISC1","ENSG00000162946",27185
"DISC1-IT1","ENSG00000226758",NA
"DISC1FP1","ENSG00000261645",101929222
"DISP1","ENSG00000154309",84976
"DISP2","ENSG00000140323",85455
"DISP3","ENSG00000204624",57540
"DIXDC1","ENSG00000150764",85458
"DKC1","ENSG00000130826",1736
"DKK1","ENSG00000107984",22943
"DKK2","ENSG00000155011",27123
"DKK3","ENSG00000050165",27122
"DKK4","ENSG00000104371",27121
"DKKL1","ENSG00000104901",27120
"DLAT","ENSG00000150768",1737
"DLC1","ENSG00000288673",10395
"DLC1","ENSG00000164741",10395
"DLD","ENSG00000091140",1738
"DLEC1","ENSG00000008226",9940
"DLEU1","ENSG00000176124",100874074
"DLEU1","ENSG00000176124",10301
"DLEU2","ENSG00000231607",8847
"DLEU7","ENSG00000186047",220107
"DLG1","ENSG00000075711",1739
"DLG1-AS1","ENSG00000227375",100507086
"DLG2","ENSG00000150672",1740
"DLG3","ENSG00000082458",1741
"DLG3-AS1","ENSG00000231651",100873930
"DLG4","ENSG00000132535",1742
"DLG5","ENSG00000151208",9231
"DLG5","ENSG00000274429",9231
"DLGAP1","ENSG00000170579",9229
"DLGAP1-AS3","ENSG00000263724",201477
"DLGAP2","ENSG00000198010",9228
"DLGAP2","ENSG00000282152",9228
"DLGAP2","ENSG00000274161",9228
"DLGAP2","ENSG00000282318",9228
"DLGAP2-AS1","ENSG00000282643",100507435
"DLGAP2-AS1","ENSG00000282001",100507435
"DLGAP2-AS1","ENSG00000282020",100507435
"DLGAP2-AS1","ENSG00000253267",100507435
"DLGAP3","ENSG00000116544",58512
"DLGAP4","ENSG00000080845",22839
"DLGAP4-AS1","ENSG00000232907",101926987
"DLGAP5","ENSG00000126787",9787
"DLK1","ENSG00000185559",8788
"DLK2","ENSG00000171462",65989
"DLL1","ENSG00000275555",28514
"DLL1","ENSG00000198719",28514
"DLL3","ENSG00000090932",10683
"DLL4","ENSG00000128917",54567
"DLST","ENSG00000119689",1743
"DLX1","ENSG00000144355",1745
"DLX1","ENSG00000292098",1745
"DLX2","ENSG00000115844",1746
"DLX2-DT","ENSG00000236651",NA
"DLX3","ENSG00000064195",1747
"DLX4","ENSG00000108813",1748
"DLX5","ENSG00000105880",1749
"DLX6","ENSG00000006377",1750
"DM1-AS","ENSG00000267395",NA
"DMAC1","ENSG00000137038",90871
"DMAC2","ENSG00000105341",55101
"DMAC2L","ENSG00000125375",27109
"DMAP1","ENSG00000178028",55929
"DMBT1","ENSG00000187908",1755
"DMBT1L1","ENSG00000293538",375940
"DMBT1L1","ENSG00000176584",375940
"DMBX1","ENSG00000197587",127343
"DMC1","ENSG00000100206",11144
"DMD","ENSG00000198947",1756
"DMGDH","ENSG00000132837",29958
"DMKN","ENSG00000161249",93099
"DMP1","ENSG00000152592",1758
"DMPK","ENSG00000104936",1760
"DMRT1","ENSG00000137090",1761
"DMRT2","ENSG00000173253",10655
"DMRT3","ENSG00000064218",58524
"DMRTA1","ENSG00000176399",63951
"DMRTA2","ENSG00000142700",63950
"DMRTB1","ENSG00000143006",63948
"DMRTC1","ENSG00000269502",63947
"DMRTC1B","ENSG00000184911",728656
"DMRTC2","ENSG00000142025",63946
"DMTF1","ENSG00000135164",9988
"DMTF1-AS1","ENSG00000224046",101927420
"DMTN","ENSG00000158856",2039
"DMWD","ENSG00000185800",1762
"DMXL1","ENSG00000172869",1657
"DMXL2","ENSG00000104093",23312
"DNA2","ENSG00000138346",1763
"DNAAF1","ENSG00000154099",123872
"DNAAF10","ENSG00000243667",116143
"DNAAF11","ENSG00000129295",23639
"DNAAF2","ENSG00000165506",55172
"DNAAF3","ENSG00000167646",352909
"DNAAF4","ENSG00000256061",161582
"DNAAF4-CCPG1","ENSG00000261771",100533483
"DNAAF5","ENSG00000164818",54919
"DNAAF6","ENSG00000080572",139212
"DNAAF8","ENSG00000166246",146562
"DNAAF9","ENSG00000088854",25943
"DNAH1","ENSG00000114841",25981
"DNAH10","ENSG00000197653",196385
"DNAH10","ENSG00000281935",196385
"DNAH11","ENSG00000105877",8701
"DNAH12","ENSG00000174844",201625
"DNAH14","ENSG00000185842",127602
"DNAH17","ENSG00000187775",8632
"DNAH2","ENSG00000183914",146754
"DNAH3","ENSG00000158486",55567
"DNAH5","ENSG00000039139",1767
"DNAH6","ENSG00000115423",1768
"DNAH7","ENSG00000118997",56171
"DNAH8","ENSG00000124721",1769
"DNAH9","ENSG00000007174",1770
"DNAI1","ENSG00000122735",27019
"DNAI2","ENSG00000171595",64446
"DNAI3","ENSG00000162643",126820
"DNAI4","ENSG00000152763",79819
"DNAI7","ENSG00000118307",55259
"DNAJA1","ENSG00000086061",3301
"DNAJA2","ENSG00000069345",10294
"DNAJA3","ENSG00000276726",9093
"DNAJA3","ENSG00000103423",9093
"DNAJA4","ENSG00000140403",55466
"DNAJB1","ENSG00000132002",3337
"DNAJB11","ENSG00000090520",51726
"DNAJB12","ENSG00000148719",54788
"DNAJB13","ENSG00000187726",374407
"DNAJB14","ENSG00000164031",79982
"DNAJB2","ENSG00000135924",3300
"DNAJB4","ENSG00000162616",11080
"DNAJB5","ENSG00000137094",25822
"DNAJB5-DT","ENSG00000281491",101926900
"DNAJB6","ENSG00000105993",10049
"DNAJB7","ENSG00000172404",150353
"DNAJB8","ENSG00000179407",165721
"DNAJB8-AS1","ENSG00000242049",285224
"DNAJB9","ENSG00000128590",4189
"DNAJC1","ENSG00000136770",64215
"DNAJC10","ENSG00000077232",54431
"DNAJC11","ENSG00000007923",55735
"DNAJC12","ENSG00000108176",56521
"DNAJC13","ENSG00000138246",23317
"DNAJC14","ENSG00000135392",85406
"DNAJC15","ENSG00000120675",29103
"DNAJC16","ENSG00000116138",23341
"DNAJC17","ENSG00000104129",55192
"DNAJC18","ENSG00000170464",202052
"DNAJC19","ENSG00000205981",131118
"DNAJC2","ENSG00000105821",27000
"DNAJC21","ENSG00000168724",134218
"DNAJC22","ENSG00000178401",79962
"DNAJC24","ENSG00000170946",120526
"DNAJC25","ENSG00000059769",548645
"DNAJC25-GNG10","ENSG00000244115",552891
"DNAJC27","ENSG00000115137",51277
"DNAJC27-AS1","ENSG00000224165",729723
"DNAJC28","ENSG00000262911",54943
"DNAJC28","ENSG00000177692",54943
"DNAJC3","ENSG00000102580",5611
"DNAJC3-DT","ENSG00000247400",100289274
"DNAJC30","ENSG00000176410",84277
"DNAJC4","ENSG00000110011",3338
"DNAJC5","ENSG00000101152",80331
"DNAJC5B","ENSG00000147570",85479
"DNAJC5G","ENSG00000163793",285126
"DNAJC6","ENSG00000116675",9829
"DNAJC7","ENSG00000168259",7266
"DNAJC8","ENSG00000126698",22826
"DNAJC9","ENSG00000213551",23234
"DNAJC9-AS1","ENSG00000236756",414245
"DNAL1","ENSG00000119661",83544
"DNAL4","ENSG00000100246",10126
"DNALI1","ENSG00000163879",7802
"DNASE1","ENSG00000213918",1773
"DNASE1L1","ENSG00000013563",1774
"DNASE1L2","ENSG00000167968",1775
"DNASE1L3","ENSG00000163687",1776
"DNASE2","ENSG00000105612",1777
"DNASE2B","ENSG00000137976",58511
"DND1","ENSG00000256453",373863
"DNER","ENSG00000187957",92737
"DNHD1","ENSG00000179532",144132
"DNLZ","ENSG00000213221",728489
"DNM1","ENSG00000106976",1759
"DNM1L","ENSG00000087470",10059
"DNM2","ENSG00000079805",1785
"DNM3","ENSG00000197959",26052
"DNM3-IT1","ENSG00000233540",NA
"DNMBP","ENSG00000107554",23268
"DNMT1","ENSG00000130816",1786
"DNMT3A","ENSG00000119772",1788
"DNMT3B","ENSG00000088305",1789
"DNMT3L","ENSG00000142182",29947
"DNMT3L-AS1","ENSG00000232010",NA
"DNPEP","ENSG00000123992",23549
"DNPH1","ENSG00000112667",10591
"DNTT","ENSG00000107447",1791
"DNTTIP1","ENSG00000101457",116092
"DNTTIP2","ENSG00000067334",30836
"DOC2A","ENSG00000149927",8448
"DOC2B","ENSG00000272636",8447
"DOC2B","ENSG00000272670",8447
"DOCK1","ENSG00000150760",1793
"DOCK10","ENSG00000135905",55619
"DOCK11","ENSG00000147251",139818
"DOCK2","ENSG00000134516",1794
"DOCK3","ENSG00000088538",1795
"DOCK4","ENSG00000128512",9732
"DOCK4-AS1","ENSG00000225572",100506413
"DOCK5","ENSG00000147459",80005
"DOCK6","ENSG00000130158",57572
"DOCK7","ENSG00000116641",85440
"DOCK8","ENSG00000107099",81704
"DOCK9","ENSG00000088387",23348
"DOCK9-AS1","ENSG00000229918",NA
"DOHH","ENSG00000129932",83475
"DOK1","ENSG00000115325",1796
"DOK2","ENSG00000147443",9046
"DOK3","ENSG00000146094",79930
"DOK4","ENSG00000125170",55715
"DOK5","ENSG00000101134",55816
"DOK6","ENSG00000206052",220164
"DOK7","ENSG00000175920",285489
"DOLK","ENSG00000175283",22845
"DOLPP1","ENSG00000167130",57171
"DONSON","ENSG00000159147",29980
"DOP1A","ENSG00000083097",23033
"DOP1B","ENSG00000142197",9980
"DOT1L","ENSG00000104885",84444
"DPAGT1","ENSG00000172269",1798
"DPCD","ENSG00000166171",25911
"DPEP1","ENSG00000015413",1800
"DPEP2","ENSG00000167261",64174
"DPEP2NB","ENSG00000263201",NA
"DPEP3","ENSG00000141096",64180
"DPF1","ENSG00000011332",8193
"DPF2","ENSG00000133884",5977
"DPF3","ENSG00000205683",8110
"DPH1","ENSG00000108963",1801
"DPH2","ENSG00000132768",1802
"DPH3","ENSG00000154813",285381
"DPH5","ENSG00000117543",51611
"DPH6","ENSG00000134146",89978
"DPH7","ENSG00000148399",92715
"DPM1","ENSG00000000419",8813
"DPM2","ENSG00000136908",8818
"DPM3","ENSG00000179085",54344
"DPP10","ENSG00000175497",57628
"DPP10-AS1","ENSG00000235026",389023
