"affy_hg_u133_plus_2","avg_expression","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title","norm_p_value","p_value_plat_rank","norm_p_value_plat_rank","norm_avg_exprss","GEOreflect_rank","pval_rank","study_pval","study_B_val","study_pval_rank","wnt_assoc"
"208676_s_at",9.05420693766667,4.68552211334987e-06,2.88374591661815e-08,-14.2498313127259,9.67211410150054,-1.46157257533333,"5036","PA2G4","proliferation-associated 2G4",0.999999971162557,11,0.989,0.577602983254852,189,336,2.88374591661815e-08,9.67211410150054,336,FALSE
"208687_x_at",11.17912944,5.20109632439366e-06,3.40556467148227e-08,-14.0179422583695,9.50491238044078,-1.40341675333334,"85390///85389///3312","SNORD14D///SNORD14C///HSPA8","small nucleolar RNA, C/D box 14D///small nucleolar RNA, C/D box 14C///heat shock protein family A (Hsp70) member 8",0.999999965944368,10,0.99,0.849232879026091,26,358,3.40556467148227e-08,9.50491238044078,358,FALSE
"208693_s_at",10.0048458855,2.45222398131868e-05,3.54322257931734e-07,11.0909260316126,7.11555427904191,1.27447048233333,"2617","GARS","glycyl-tRNA synthetase",0.99999964567773,21,0.979,0.699123630729054,100,790,3.54322257931734e-07,7.11555427904191,790,FALSE
"208744_x_at",7.283733775,6.81137829642594e-06,5.03300746548894e-08,-13.4867073443589,9.11078520415156,-1.35551811666666,"10808","HSPH1","heat shock protein family H (Hsp110) member 1",0.999999949669939,17,0.983,0.351282522102579,728,404,5.03300746548894e-08,9.11078520415156,404,FALSE
"208746_x_at",10.2779563055,5.20109632439366e-06,3.39645369212815e-08,-14.0216499907364,9.50760847309599,-1.43245162233334,"10632","ATP5L","ATP synthase, H+ transporting, mitochondrial Fo complex subunit G",0.999999966035478,3,0.997,0.734035470966605,64,357,3.39645369212815e-08,9.50760847309599,357,FALSE
"208763_s_at",8.61364332,5.01266070198781e-07,5.34630358387847e-10,20.9962950019485,13.5361235583493,2.12309208466667,"1831","TSC22D3","TSC22 domain family member 3",0.999999999465388,17,0.983,0.521285517833883,283,58,5.34630358387847e-10,13.5361235583493,58,FALSE
"208765_s_at",9.08183409566667,7.77846558937733e-06,6.34367762212172e-08,-13.1805552561526,8.87634417961869,-1.30427029866667,"10236","HNRNPR","heterogeneous nuclear ribonucleoprotein R",0.999999936563236,8,0.992,0.581134576543433,180,445,6.34367762212172e-08,8.87634417961869,445,FALSE
"208766_s_at",9.54113267716667,1.4195000437991e-05,1.64649284523973e-07,-11.9830662929825,7.9037184718614,-1.183954519,"10236","HNRNPR","heterogeneous nuclear ribonucleoprotein R",0.999999835350719,8,0.992,0.639846941669092,134,634,1.64649284523973e-07,7.9037184718614,634,FALSE
"208786_s_at",7.4332059725,4.72908025455866e-06,2.94080893744846e-08,14.2223322443277,9.65243553794115,1.63359049566667,"81631","MAP1LC3B","microtubule associated protein 1 light chain 3 beta",0.999999970591926,18,0.982,0.370389627130192,665,340,2.94080893744846e-08,9.65243553794115,340,FALSE
"208795_s_at",8.43113563583333,4.10257679574358e-05,7.43008467970233e-07,-10.283441901526,6.34934462986347,-1.21267971833333,"4176","MCM7","minichromosome maintenance complex component 7",0.999999256991486,40,0.96,0.497955470185931,339,988,7.43008467970233e-07,6.34934462986347,988,FALSE
"208798_x_at",9.23835927533333,7.17299711361448e-06,5.58635183746269e-08,13.3479465131317,9.00520595560012,1.35902561133333,"23015","GOLGA8A","golgin A8 family member A",0.999999944136495,15,0.985,0.601143267774169,162,425,5.58635183746269e-08,9.00520595560012,425,FALSE
"208808_s_at",11.0475117083333,8.32783763230782e-06,7.23159606208426e-08,-13.0100358488304,8.74335759132933,-1.29893393666666,"3148","HMGB2","high mobility group box 2",0.999999927684051,34,0.966,0.832408119207788,32,474,7.23159606208426e-08,8.74335759132933,474,FALSE
"208827_at",9.64051555616667,8.64476123743761e-05,2.23489969157586e-06,-9.17307099942028,5.20305294413497,-1.02233129433333,"5694","PSMB6","proteasome subunit beta 6",0.999997765100134,21,0.979,0.652551104307763,131,1294,2.23489969157586e-06,5.20305294413497,1294,TRUE
"208845_at",9.9964350035,3.34100322914965e-05,5.56901197409389e-07,-10.5917377263039,6.6481681379548,-1.01802775966666,"7419","VDAC3","voltage dependent anion channel 3",0.999999443098773,15,0.985,0.698048463517781,97,909,5.56901197409389e-07,6.6481681379548,909,FALSE
"208858_s_at",6.94302065916667,0.000137495679442298,4.21225904098491e-06,-8.57891391497767,4.54044145786313,-1.026189307,"23344","ESYT1","extended synaptotagmin 1",0.999995787740613,31,0.969,0.307728995778641,918,1406,4.21225904098491e-06,4.54044145786313,1406,FALSE
"208863_s_at",7.9859511475,3.30093009475987e-06,1.70317733434236e-08,-15.0072548837991,10.1988987153695,-1.53903417166667,"6426","SRSF1","serine and arginine rich splicing factor 1",0.999999982968243,6,0.994,0.441047316579307,431,281,1.70317733434236e-08,10.1988987153695,281,FALSE
"208864_s_at",10.682680935,2.07516368651179e-05,2.81624125376603e-07,-11.3520135300242,7.3522675715132,-1.08919262333334,"7295","TXN","thioredoxin",0.999999718375869,24,0.976,0.785771620782149,46,742,2.81624125376603e-07,7.3522675715132,742,FALSE
"208869_s_at",5.65585853233333,0.00014289479094176,4.44300218748957e-06,8.53031914326034,4.48460895069994,1.07073466,"23710","GABARAPL1","GABA type A receptor associated protein like 1",0.999995556997447,61,0.939,0.143190423680835,1482,1411,4.44300218748957e-06,4.48460895069994,1411,FALSE
"208881_x_at",7.65386970666667,4.99024518663604e-05,1.00306894560823e-06,-9.97050876603838,6.0376875559118,-1.15432567133333,"3422","IDI1","isopentenyl-diphosphate delta isomerase 1",0.999998996930986,42,0.958,0.398597181545173,611,1088,1.00306894560823e-06,6.0376875559118,1088,FALSE
"208891_at",7.69032518216667,1.47068375258941e-06,4.3575814891538e-09,17.1435514671131,11.5418375537349,1.969065403,"1848","DUSP6","dual specificity phosphatase 6",0.999999995642436,27,0.973,0.403257303031713,576,162,4.3575814891538e-09,11.5418375537349,162,FALSE
"208892_s_at",7.8787326015,9.48272914729567e-07,1.69969356458157e-09,18.7812729599608,12.4489398003635,2.051249491,"1848","DUSP6","dual specificity phosphatase 6",0.999999998300324,20,0.98,0.42734151674767,490,98,1.69969356458157e-09,12.4489398003635,98,FALSE
"208893_s_at",7.45181230883333,1.0439651808562e-06,2.19581153723754e-09,18.321750736881,12.2040181333848,2.03522207633333,"1848","DUSP6","dual specificity phosphatase 6",0.999999997804206,14,0.986,0.372768084317858,655,115,2.19581153723754e-09,12.2040181333848,115,FALSE
"208916_at",9.10766359833333,2.9017396263767e-05,4.50585631969606e-07,10.82317399739,6.86733218476986,1.05207538266667,"6510","SLC1A5","solute carrier family 1 member 5",0.999999549414347,23,0.977,0.584436374660524,190,849,4.50585631969606e-07,6.86733218476986,849,FALSE
"208926_at",7.86573659866667,4.94779336438022e-05,9.909160921804e-07,9.98306393953644,6.05035767504808,1.05502171066667,"4758","NEU1","neuraminidase 1 (lysosomal sialidase)",0.99999900908384,23,0.977,0.425680231269642,495,1084,9.909160921804e-07,6.05035767504808,1084,FALSE
"208931_s_at",7.3402312845,4.49639458251586e-05,8.66794675806441e-07,-10.1217641698035,6.18939693279778,-1.09428854366666,"3609","ILF3","interleukin enhancer binding factor 3",0.999999133205267,13,0.987,0.358504626720497,690,1047,8.66794675806441e-07,6.18939693279778,1047,FALSE
"208937_s_at",6.21460317183333,4.02516266128139e-05,7.25891245363229e-07,-10.3080819638333,6.37352298824171,-1.19324928033333,"3397","ID1","inhibitor of DNA binding 1, HLH protein",0.99999927410871,74,0.926,0.214615027648022,1279,984,7.25891245363229e-07,6.37352298824171,984,FALSE
"208955_at",6.4123977145,1.59917374957171e-05,1.95381447592849e-07,-11.778640123569,7.72819156095851,-1.29123585566667,"1854","DUT","deoxyuridine triphosphatase",0.999999804618554,28,0.972,0.239899201988343,1151,668,1.95381447592849e-07,7.72819156095851,668,FALSE
"208956_x_at",9.77349213183333,3.30093009475987e-06,1.70857469925385e-08,-15.0025961235339,10.1957458778933,-1.49438050966666,"1854","DUT","deoxyuridine triphosphatase",0.99999998291427,11,0.989,0.669549565827508,115,283,1.70857469925385e-08,10.1957458778933,283,FALSE
"208960_s_at",8.2417742115,2.72150632016264e-08,3.94326148738864e-12,33.5403452713219,17.6928406468343,3.46361555833333,"1316","KLF6","Kruppel like factor 6",0.999999999996075,4,0.996,0.473749305538385,357,7,3.94326148738864e-12,17.6928406468343,7,FALSE
"208961_s_at",9.1248501325,5.31585225256347e-08,1.27965698342821e-11,29.9926874375409,16.7769971568471,3.377573555,"1316","KLF6","Kruppel like factor 6",0.999999999987222,5,0.995,0.586633337834115,172,13,1.27965698342821e-11,16.7769971568471,13,FALSE
"208972_s_at",8.933447503,2.62979049020876e-06,1.1569424367358e-08,-15.586785870433,10.5830708434314,-1.625592722,"516","ATP5G1","ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)",0.999999988430593,14,0.986,0.562166244919274,220,240,1.1569424367358e-08,10.5830708434314,240,FALSE
"208977_x_at",9.63716014016667,1.30183050669935e-06,3.57155145870878e-09,-17.4779617059217,11.7349984210918,-1.70816403966667,"10383","TUBB4B","tubulin beta 4B class IVb",0.999999996428466,7,0.993,0.652122179818824,122,150,3.57155145870878e-09,11.7349984210918,150,FALSE
"208985_s_at",8.07247998733333,4.26463536291754e-05,7.93257277382192e-07,-10.2145214275904,6.28143855375828,-1.069717078,"8669","EIF3J","eukaryotic translation initiation factor 3 subunit J",0.999999206742672,18,0.982,0.452108341025764,415,1013,7.93257277382192e-07,6.28143855375828,1013,FALSE
"209002_s_at",7.66181638283333,4.0376266406574e-05,7.29615934333701e-07,10.3026670019588,6.36821394676083,1.18787297233333,"57658","CALCOCO1","calcium binding and coiled-coil domain 1",0.999999270384021,19,0.981,0.399613009094888,578,986,7.29615934333701e-07,6.36821394676083,986,FALSE
"209004_s_at",7.06613670683333,6.68614986111739e-05,1.52249777358777e-06,9.54843618088683,5.60340206096375,1.165738917,"26234","FBXL5","F-box and leucine rich repeat protein 5",0.999998477502113,24,0.976,0.323466981121044,851,1201,1.52249777358777e-06,5.60340206096375,1201,FALSE
"209026_x_at",10.9407981516667,1.24444120740568e-06,3.30030132736759e-09,-17.6124386812306,11.8114829914016,-1.79736671666666,"203068","TUBB","tubulin beta class I",0.999999996699717,11,0.989,0.81876687241271,31,145,3.30030132736759e-09,11.8114829914016,145,FALSE
"209034_at",7.799796822,7.48122917663737e-06,5.94915708128893e-08,13.2648611078271,8.94145142789224,1.55460887466667,"10957","PNRC1","proline rich nuclear receptor coactivator 1",0.999999940508442,18,0.982,0.417251116963836,515,434,5.94915708128893e-08,8.94145142789224,434,FALSE
"209052_s_at",6.624885156,6.97278647153475e-05,1.62024110360553e-06,-9.48676417788983,5.5385576042764,-1.16897248866667,"7468","WHSC1","Wolf-Hirschhorn syndrome candidate 1",0.999998379758775,30,0.97,0.267061576862703,1054,1215,1.62024110360553e-06,5.5385576042764,1215,FALSE
"209053_s_at",7.51959424066667,4.22791994055533e-06,2.44357146998717e-08,-14.4842151387762,9.83823771480013,-1.52571415466666,"7468","WHSC1","Wolf-Hirschhorn syndrome candidate 1",0.999999975564301,22,0.978,0.381432682230885,644,316,2.44357146998717e-08,9.83823771480013,316,FALSE
"209069_s_at",11.515255055,7.41220494689731e-06,5.87011383997537e-08,13.2824836309609,8.95500773564592,1.29796777,"100616282///3021///3020","MIR4738///H3F3B///H3F3A","microRNA 4738///H3 histone, family 3B///H3 histone, family 3A",0.999999941298875,6,0.994,0.892199982846694,8,433,5.87011383997537e-08,8.95500773564592,433,FALSE
"209083_at",9.42873909716667,3.85455364770978e-05,6.81851556878241e-07,-10.374493017396,6.43843167218226,-1.101156015,"11151","CORO1A","coronin 1A",0.999999318148402,21,0.979,0.625479614678468,149,964,6.81851556878241e-07,6.43843167218226,964,FALSE
"209094_at",7.02762860116667,0.000147356276207314,4.65764125888491e-06,-8.48750664739194,4.43520838181085,-1.17030731233333,"23576","DDAH1","dimethylarginine dimethylaminohydrolase 1",0.999995342358357,66,0.934,0.318544470903801,921,1419,4.65764125888491e-06,4.43520838181085,1419,FALSE
"209100_at",7.88174849783333,3.59352669592231e-05,6.0927283897942e-07,-10.4948128114379,6.55507990976204,-1.076413761,"7866","IFRD2","interferon related developmental regulator 2",0.999999390727127,19,0.981,0.427727040269483,486,927,6.0927283897942e-07,6.55507990976204,927,FALSE
"209102_s_at",7.231193529,6.52756804474779e-06,4.63227508250963e-08,13.5980049073127,9.19466783610939,1.43164291066667,"26959","HBP1","HMG-box transcription factor 1",0.999999953677263,13,0.987,0.34456627643757,750,388,4.63227508250963e-08,9.19466783610939,388,FALSE
"209103_s_at",7.96616089833333,1.34823883806472e-05,1.52146934263545e-07,-12.0784384704937,7.98461833072857,-1.28333151133333,"7353","UFD1L","ubiquitin fusion degradation 1 like (yeast)",0.999999847853071,14,0.986,0.438517519227863,447,617,1.52146934263545e-07,7.98461833072857,617,FALSE
"209117_at",7.60582088683333,7.55029179905912e-05,1.80932115503026e-06,9.37815450824242,5.42347776068534,1.100176523,"23558","WBP2","WW domain binding protein 2",0.999998190678707,16,0.984,0.392455077111281,600,1237,1.80932115503026e-06,5.42347776068534,1237,FALSE
"209118_s_at",7.0627520645,8.02971892175979e-06,6.69693978659802e-08,-13.1097749563602,8.82135555512092,-1.71799792766666,"7846","TUBA1A","tubulin alpha 1a",0.999999933030615,29,0.971,0.323034320615441,858,456,6.69693978659802e-08,8.82135555512092,456,FALSE
"209152_s_at",7.26511365616667,2.55031189344219e-05,3.75025288034297e-07,-11.0271595064256,7.05694809756936,-1.08422253233333,"6929","TCF3","transcription factor 3",0.999999624974698,14,0.986,0.348902303091112,733,804,3.75025288034297e-07,7.05694809756936,804,FALSE
"209172_s_at",6.26255397766667,1.38683928460403e-05,1.60054062841362e-07,-12.0171751062743,7.93272303821332,-1.41952800666667,"1063","CENPF","centromere protein F",0.999999839945941,33,0.967,0.220744602903756,1215,631,1.60054062841362e-07,7.93272303821332,631,FALSE
"209184_s_at",7.84623426283333,2.6665808299842e-05,3.9992616014395e-07,10.9553487681774,6.99056974061668,1.168371043,"8660","IRS2","insulin receptor substrate 2",0.999999600073823,45,0.955,0.423187238022176,535,820,3.9992616014395e-07,6.99056974061668,820,FALSE
"209185_s_at",8.41282676966667,1.88188145768141e-05,2.4954075113288e-07,11.4916427906199,7.47676256596072,1.12754241266667,"8660","IRS2","insulin receptor substrate 2",0.999999750459245,47,0.953,0.495615038756982,356,725,2.4954075113288e-07,7.47676256596072,725,FALSE
"209189_at",6.63764513933333,9.95751177267573e-10,1.82121843121641e-14,55.7733692665176,21.0457436478193,5.27264034933333,"2353","FOS","Fos proto-oncogene, AP-1 transcription factor subunit",1,5,0.995,0.268692691851165,1026,1,1.82121843121641e-14,21.0457436478193,1,FALSE
"209208_at",7.07940058766667,1.07948677459517e-06,2.50936067813496e-09,-18.0864843684062,12.0758113210997,-1.83863558466667,"9526","MPDU1","mannose-P-dolichol utilization defect 1",0.999999997490657,6,0.994,0.325162509576469,817,126,2.50936067813496e-09,12.0758113210997,126,FALSE
"209216_at",7.39562925016667,0.00042860197361745,1.95556906093063e-05,7.26011760641485,2.92976737150364,1.004268503,"11152","WDR45","WD repeat domain 45",0.999980444307719,46,0.954,0.365586176105687,715,1547,1.95556906093063e-05,2.92976737150364,1547,FALSE
"209233_at",7.75119496883333,0.000102347031722421,2.80225892068521e-06,-8.95740820992441,4.9667467086364,-1.08381912766666,"10436","EMG1","EMG1, N1-specific pseudouridine methyltransferase",0.999997197740855,32,0.968,0.411038318005072,556,1343,2.80225892068521e-06,4.9667467086364,1343,FALSE
"209251_x_at",11.37634004,1.31533331783869e-06,3.69368217274965e-09,-17.4210089596212,11.7024020453899,-1.67756514,"84790","TUBA1C","tubulin alpha 1c",0.999999996306336,6,0.994,0.874442407686153,13,152,3.69368217274965e-09,11.7024020453899,152,FALSE
"209295_at",7.36960819933333,5.2718216439191e-05,1.08141984259378e-06,9.89332987318434,5.95949168252941,1.216215526,"8795","TNFRSF10B","TNF receptor superfamily member 10b",0.999998918580082,37,0.963,0.362259892291592,713,1107,1.08141984259378e-06,5.95949168252941,1107,FALSE
"209304_x_at",8.33801132316667,5.97226716282372e-05,1.30095476742991e-06,9.70574688339379,5.76718353239849,1.31380042633333,"4616","GADD45B","growth arrest and DNA damage inducible beta",0.999998699045138,42,0.958,0.486051343180998,370,1163,1.30095476742991e-06,5.76718353239849,1163,FALSE
"209305_s_at",7.63458930416667,5.12186802142491e-05,1.0370201919922e-06,9.93628966115828,6.00308356892923,1.08254190833333,"4616","GADD45B","growth arrest and DNA damage inducible beta",0.999998962979737,33,0.967,0.396132558145613,609,1095,1.0370201919922e-06,6.00308356892923,1095,FALSE
"209310_s_at",6.65289125716667,5.6061887159088e-05,1.17557328225566e-06,9.80823878335042,5.87265571517514,1.19082287366667,"837","CASP4","caspase 4",0.999998824426634,37,0.963,0.270641610643939,1045,1129,1.17557328225566e-06,5.87265571517514,1129,FALSE
"209324_s_at",7.06461888716667,1.61239777385598e-05,1.98766547705337e-07,11.7582902279238,7.71055801344138,1.218480541,"6004","RGS16","regulator of G-protein signaling 16",0.999999801233453,16,0.984,0.323272957481403,840,674,1.98766547705337e-07,7.71055801344138,674,FALSE
"209330_s_at",8.74030901683333,3.59140860853944e-05,6.08256858071791e-07,-10.4966057688069,6.55680897701904,-1.05266761233333,"3184","HNRNPD","heterogeneous nuclear ribonucleoprotein D",0.999999391743108,14,0.986,0.537477256587107,259,926,6.08256858071791e-07,6.55680897701904,926,FALSE
"209347_s_at",7.68098703083333,2.09186538758074e-05,2.85419584661222e-07,11.336649364852,7.33848031370754,1.580555089,"4094","MAF","MAF bZIP transcription factor",0.999999714580409,10,0.99,0.402063602522361,555,746,2.85419584661222e-07,7.33848031370754,746,FALSE
"209348_s_at",10.3590983923333,2.11782100327526e-05,2.90510425689336e-07,11.3163865904394,7.32027021927928,1.17202978866667,"4094","MAF","MAF bZIP transcription factor",0.999999709489567,43,0.957,0.744407904109459,75,750,2.90510425689336e-07,7.32027021927928,750,FALSE
"209357_at",7.72326158783333,1.40582104987169e-05,1.62758980259493e-07,11.9969704729025,7.91555160817279,1.45564050166667,"10370","CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2",0.999999837241024,31,0.969,0.407467580078754,568,633,1.62758980259493e-07,7.91555160817279,633,FALSE
